"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:14.384 PM","1532348894384","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:14.424 PM","1532348894424","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:14.898 PM","1532348894898","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:16.999 PM","1532348896999","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:17.382 PM","1532348897382","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:19.192 PM","1532348899192","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:19.402 PM","1532348899402","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:19.941 PM","1532348899941","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:20.360 PM","1532348900360","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:20.386 PM","1532348900386","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:22.632 PM","1532348902632","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:23.361 PM","1532348903361","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:23.681 PM","1532348903681","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:23.744 PM","1532348903744","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:23.894 PM","1532348903894","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:23.980 PM","1532348903980","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:24.055 PM","1532348904055","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:26.358 PM","1532348906358","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33899","2018/07/23 09:28:27.065 PM","1532348907065","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:27.136 PM","1532348907136","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:27.392 PM","1532348907392","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:29.379 PM","1532348909379","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:30.392 PM","1532348910392","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:30.671 PM","1532348910671","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:31.033 PM","1532348911033","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:32.340 PM","1532348912340","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:33.022 PM","1532348913022","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:33.115 PM","1532348913115","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:33.338 PM","1532348913338","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:33.776 PM","1532348913776","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:34.160 PM","1532348914160","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:34.464 PM","1532348914464","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:35.325 PM","1532348915325","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:37.098 PM","1532348917098","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:37.293 PM","1532348917293","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:37.605 PM","1532348917605","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:37.703 PM","1532348917703","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:37.809 PM","1532348917809","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:38.363 PM","1532348918363","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:38.766 PM","1532348918766","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:38.986 PM","1532348918986","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:39.821 PM","1532348919821","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:40.457 PM","1532348920457","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:40.599 PM","1532348920599","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:40.982 PM","1532348920982","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:41.187 PM","1532348921187","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:41.309 PM","1532348921309","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:42.133 PM","1532348922133","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:43.379 PM","1532348923379","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:43.794 PM","1532348923794","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:43.921 PM","1532348923921","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:44.329 PM","1532348924329","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:44.448 PM","1532348924448","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:44.519 PM","1532348924519","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:45.485 PM","1532348925485","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:45.588 PM","1532348925588","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:45.689 PM","1532348925689","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:46.536 PM","1532348926536","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:46.634 PM","1532348926634","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:46.868 PM","1532348926868","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:47.142 PM","1532348927142","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:47.212 PM","1532348927212","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:47.299 PM","1532348927299","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:47.894 PM","1532348927894","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:48.839 PM","1532348928839","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:48.935 PM","1532348928935","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:49.994 PM","1532348929994","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:50.195 PM","1532348930195","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:50.275 PM","1532348930275","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:50.508 PM","1532348930508","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:50.547 PM","1532348930547","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:51.036 PM","1532348931036","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:51.131 PM","1532348931131","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:51.234 PM","1532348931234","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:51.331 PM","1532348931331","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:53.270 PM","1532348933270","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:53.405 PM","1532348933405","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:53.521 PM","1532348933521","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:53.837 PM","1532348933837","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:53.871 PM","1532348933871","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:54.454 PM","1532348934454","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:55.621 PM","1532348935621","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:55.721 PM","1532348935721","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:55.838 PM","1532348935838","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:56.664 PM","1532348936664","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:56.763 PM","1532348936763","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:56.980 PM","1532348936980","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:57.135 PM","1532348937135","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:57.207 PM","1532348937207","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:57.835 PM","1532348937835","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:58.024 PM","1532348938024","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:59.251 PM","1532348939251","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:29:00.443 PM","1532348940443","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:29:00.545 PM","1532348940545","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:01.182 PM","1532348941182","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:01.263 PM","1532348941263","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:02.327 PM","1532348942327","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:03.576 PM","1532348943576","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:03.672 PM","1532348943672","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:29:03.891 PM","1532348943891","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:05.303 PM","1532348945303","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:05.706 PM","1532348945706","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:05.895 PM","1532348945895","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:06.927 PM","1532348946927","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:07.029 PM","1532348947029","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","33900","2018/07/23 09:29:07.056 PM","1532348947056","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:29:07.254 PM","1532348947254","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:08.096 PM","1532348948096","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:08.215 PM","1532348948215","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:09.140 PM","1532348949140","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:09.252 PM","1532348949252","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:09.350 PM","1532348949350","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:10.190 PM","1532348950190","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33644","2018/07/23 09:29:10.590 PM","1532348950590","27.0","57.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001836CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:11.206 PM","1532348951206","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
